,Unnamed: 0,x,y_orig,y
1122,1122,1.7791667,-29.089018849208514,-21.360737816794913
1123,1123,1.7798611,-26.99901884920837,-21.27169027777926
1124,1124,1.7805556,-25.72901884920793,-21.18524381919585
1125,1125,1.78125,-24.42901884920866,-21.09771782879966
1126,1126,1.7819444,-23.32901884920648,-21.02014426937584
1127,1127,1.7826389,-23.779018849207205,-20.962715547887246
1128,1128,1.7833333,-23.56901884920808,-20.908599071296617
1129,1129,1.7840278,-23.36901884920735,-20.86836557789923
1130,1130,1.7847222,-23.759018849206768,-20.83567383120054
1131,1131,1.7854167,-23.54901884920764,-20.787343699147762
1132,1132,1.7861111,-21.57901884920648,-20.73942386121255
1133,1133,1.7868056,-20.269018849208805,-20.677519329399846
1134,1134,1.7875,-17.969018849205895,-20.604129413433412
1135,1135,1.7881944,-18.149018849206183,-20.516799131320553
1136,1136,1.7888889,-18.17901884920866,-20.415501202148864
1137,1137,1.7895833,-17.539018849209242,-20.30633673636255
1138,1138,1.7902778,-17.169018849206623,-20.18976881919565
1139,1139,1.7909722,-17.18901884920706,-20.07134573996392
1140,1140,1.7916667,-16.509018849206768,-19.94763703648251
1141,1141,1.7923611,-16.219018849205895,-19.81904282879947
1142,1142,1.7930556,-15.319018849208078,-19.69116128618241
1143,1143,1.79375,-14.43901884920706,-19.550062306590572
1144,1144,1.7944444,-12.469018849205897,-19.39467581199274
1145,1145,1.7951389,-12.519018849208804,-19.218634185342054
1146,1146,1.7958333,-11.709018849207496,-19.03487356109238
1147,1147,1.7965278,-12.249018849208367,-18.833629203349275
1148,1148,1.7972222,-12.529018849207205,-18.620243699147586
1149,1149,1.7979167,-12.43901884920706,-18.389133254969945
1150,1150,1.7986111,-13.489018849206332,-18.152350481860733
1151,1151,1.7993056,-13.80901884920604,-17.91987152027611
1152,1152,1.8,-14.17901884920866,-17.678467618715462
1153,1153,1.8006944,-14.759018849206768,-17.440410805990368
1154,1154,1.8013889,-14.239018849206332,-17.200796940444118
1155,1155,1.8020833,-14.80901884920604,-16.9762155178751
1156,1156,1.8027778,-14.609018849208953,-16.734272840804287
1157,1157,1.8034722,-15.92901884920866,-16.485254323397324
1158,1158,1.8041667,-17.279018849207205,-16.218451682340874
1159,1159,1.8048611,-17.86901884920735,-15.925527012472942
1160,1160,1.8055556,-18.96901884920589,-15.613880463853484
1161,1161,1.80625,-19.93901884920706,-15.284447570696207
1162,1162,1.8069444,-20.709018849207496,-14.947981814393664
1163,1163,1.8076389,-20.80901884920604,-14.627933945246014
1164,1164,1.8083333,-21.099018849206917,-14.351945589903854
1165,1165,1.8090278,-21.379018849209388,-14.098035535882255
1166,1166,1.8097222,-21.73901884920633,-13.890498110912317
1167,1167,1.8104167,-21.43901884920706,-13.715653783181203
1168,1168,1.8111111,-21.839018849208514,-13.575354533481331
1169,1169,1.8118056,-20.659018849208223,-13.471263927238871
1170,1170,1.8125,-20.42901884920866,-13.401201442244869
1171,1171,1.8131944,-19.919018849206623,-13.3267253318007
1172,1172,1.8138889,-19.05901884920604,-13.24990123216085
1173,1173,1.8145833,-17.04901884920764,-13.145064527478986
1174,1174,1.8152778,-15.709018849207496,-13.035536766374555
1175,1175,1.8159722,-15.159018849208223,-12.911754353409409
1176,1176,1.8166667,-14.129018849209388,-12.788843008871604
1177,1177,1.8173611,-12.999018849208367,-12.679000751968857
1178,1178,1.8180556,-12.17901884920866,-12.5742339452462
1179,1179,1.81875,-11.11901884920735,-12.481251592305028
1180,1180,1.8194444,-9.669018849206624,-12.411238987262998
1181,1181,1.8201389,-9.649018849206186,-12.353552342605164
1182,1182,1.8208333,-8.68901884920706,-12.270781964453919
1183,1183,1.8215278,-8.349018849206914,-12.169168489063782
1184,1184,1.8222222,-8.389018849207787,-12.03190045184888
1185,1185,1.8229167,-8.659018849208223,-11.896562186542745
1186,1186,1.8236111,-8.739018849206332,-11.76796698846353
1187,1187,1.8243056,-8.299018849207641,-11.62526266673484
1188,1188,1.825,-7.659018849208223,-11.47197317093651
1189,1189,1.8256944,-7.039018849209242,-11.310360475858497
1190,1190,1.8263889,-6.6990188492090965,-11.140167978859692
1191,1191,1.8270833,-6.209018849207496,-10.960242048487551
1192,1192,1.8277778,-5.819018849208078,-10.766286196146618
1193,1193,1.8284722,-6.009018849206768,-10.554022600708423
1194,1194,1.8291667,-6.549018849207641,-10.302714917635155
1195,1195,1.8298611,-7.359018849208951,-10.048050541884882
1196,1196,1.8305556,-7.969018849205895,-9.777680583901688
1197,1197,1.83125,-8.779018849207205,-9.492525661932913
1198,1198,1.8319444,-8.479018849207932,-9.188646400228233
1199,1199,1.8326389,-8.919018849206623,-8.862172720756444
1200,1200,1.8333333,-8.649018849206186,-8.532032384621953
1201,1201,1.8340278,-8.579018849206477,-8.19271731859553
1202,1202,1.8347222,-7.839018849208514,-7.8528945094718905
1203,1203,1.8354167,-7.539018849209242,-7.515344779579923
1204,1204,1.8361111,-7.069018849208078,-7.164841208151309
1205,1205,1.8368056,-6.069018849208078,-6.811832654729912
1206,1206,1.8375,-6.459018849207496,-6.46060831499403
1207,1207,1.8381944,-6.029018849207205,-6.125099821596663
1208,1208,1.8388889,-6.439018849207059,-5.817479503469427
1209,1209,1.8395833,-7.569018849208078,-5.521664227358963
1210,1210,1.8402778,-8.199018849209097,-5.246116658331319
1211,1211,1.8409722,-9.569018849208078,-4.989135505870327
1212,1212,1.8416667,-9.67901884920866,-4.752398290984361
1213,1213,1.8423611,-9.339018849208514,-4.521958495065945
1214,1214,1.8430556,-8.589018849208514,-4.318671940444065
1215,1215,1.84375,-8.169018849206623,-4.130893609111576
1216,1216,1.8444444,-7.559018849206041,-3.972590427839024
1217,1217,1.8451389,-6.86901884920735,-3.8321965502880007
1218,1218,1.8458333,-6.059018849206041,-3.7183474806601797
1219,1219,1.8465278,-5.779018849207205,-3.6125849356421673
1220,1220,1.8472222,-4.999018849208369,-3.5195382069507195
1221,1221,1.8479167,-5.779018849207205,-3.4337359860623464
1222,1222,1.8486111,-5.0190188492088055,-3.3531619764584923
1223,1223,1.8493056,-5.42901884920866,-3.256714437442887
1224,1224,1.85,-4.979018849207932,-3.1501349656541864
1225,1225,1.8506944,-5.029018849207205,-3.0484027027490415
1226,1226,1.8513889,-4.149018849206186,-2.9398354158343283
1227,1227,1.8520833,-3.959018849207496,-2.8217957699759815
1228,1228,1.8527778,-3.669018849206623,-2.7023692993877724
1229,1229,1.8534722,-2.9090188492082234,-2.5755551337214806
1230,1230,1.8541667,-1.959018849207496,-2.4285909380431807
1231,1231,1.8548611,-1.0790188492064772,-2.296734305390084
1232,1232,1.8555556,-0.8090188492060406,-2.160737846806622
1233,1233,1.85625,-0.6390188492077868,-2.0324810340815262
1234,1234,1.8569444,-0.4390188492070592,-1.915897030480121
1235,1235,1.8576389,-0.1190188492073502,-1.8096771025089493
1236,1236,1.8583333,0.6809811507919221,-1.711149581500537
1237,1237,1.8590278,0.8009811507909035,-1.610463477058757
1238,1238,1.8597222,0.9109811507914856,-1.5074909980671765
1239,1239,1.8604167,0.7609811507936683,-1.408322780780298
1240,1240,1.8611111,1.3109811507929408,-1.3139011421248377
1241,1241,1.8618056,1.4409811507939594,-1.207441748367331
1242,1242,1.8625,1.950981150792359,-1.0916536031092225
1243,1243,1.8631944,2.250981150791631,-0.9785344254381267
1244,1244,1.8638889,2.390981150791049,-0.8775997315605861
1245,1245,1.8645833,2.990981150793232,-0.7848792933853521
1246,1246,1.8652778,3.700981150792359,-0.7074712801800626
1247,1247,1.8659722,3.110981150792213,-0.6495146475270135
1248,1248,1.8666667,2.3809811507926497,-0.5943949896639088
1249,1249,1.8673611,1.6509811507930865,-0.551894689543837
1250,1250,1.8680556,0.890981150791049,-0.5090824746578808
1251,1251,1.86875,0.3309811507933773,-0.4755646475270379
1252,1252,1.8694444,0.2009811507923586,-0.43246809890759047
1253,1253,1.8701389,-0.0490188492076413,-0.3912167183554002
1254,1254,1.8708333,-0.2690188492088055,-0.3416327147539611
1255,1255,1.8715278,-0.9590188492074958,-0.2770441493278125
1256,1256,1.8722222,-0.6590188492082234,-0.23289811091242502
1257,1257,1.8729167,-1.039018849209242,-0.1955788131933206
1258,1258,1.8736111,-0.8090188492060406,-0.1709098756182745
1259,1259,1.8743056,-1.0190188492088057,-0.17729679038419421
1260,1260,1.875,-1.319018849208078,-0.1885475406843493
1261,1261,1.8756944,-1.7790188492072048,-0.2259789032293689
1262,1262,1.8763889,-2.0890188492085144,-0.2848892873830622
1263,1263,1.8770833,-2.789018849209242,-0.35048553588248355
1264,1264,1.8777778,-2.359018849208951,-0.41539084800738524
1265,1265,1.8784722,-2.759018849206768,-0.4831746715368061
1266,1266,1.8791667,-2.379018849209388,-0.5867105058705367
1267,1267,1.8798611,-2.1190188492073503,-0.7224734710565951
1268,1268,1.8805556,-2.009018849206768,-0.8834541133135015
1269,1269,1.88125,-1.5190188492088057,-1.0653920484875843
1270,1270,1.8819444,-1.6190188492073505,-1.2568806439258025
1271,1271,1.8826389,-1.8190188492080777,-1.4788929188357791
1272,1272,1.8833333,-1.7790188492072048,-1.7010903077913624
1273,1273,1.8840278,-1.8890188492077868,-1.9521874866629632
1274,1274,1.8847222,-2.1690188492066227,-2.21934754068458
1275,1275,1.8854167,-2.1890188492070592,-2.4988987111527576
1276,1276,1.8861111,-2.469018849205895,-2.767497510672557
1277,1277,1.8868056,-2.769018849208805,-3.030173831200766
1278,1278,1.8875,-2.7790188492072048,-3.281269749568096
1279,1279,1.8881944,-2.879018849209388,-3.49256296685502
1280,1280,1.8888889,-3.359018849208951,-3.668040727959475
1281,1281,1.8895833,-2.859018849208951,-3.7858770124732453
1282,1282,1.8902778,-2.629018849209388,-3.858149401428796
1283,1283,1.8909722,-2.139018849207787,-3.8850138372031076
1284,1284,1.8916667,-1.719018849205895,-3.8867976307204914
1285,1285,1.8923611,-1.6190188492073505,-3.8449772225572354
1286,1286,1.8930556,-1.5290188492072048,-3.757245469856185
1287,1287,1.89375,-1.569018849208078,-3.635959905630516
1288,1288,1.8944444,-1.3690188492073505,-3.481027042485283
1289,1289,1.8951389,-0.6890188492070592,-3.3055243714168268
1290,1290,1.8958333,-0.1290188492093875,-3.092384905630495
1291,1291,1.8965278,-0.4990188492083689,-2.8476433690158354
1292,1292,1.8972222,-0.789018849209242,-2.5703880568909514
1293,1293,1.8979167,-0.8790188492093876,-2.2631044734575676
1294,1294,1.8986111,-0.7290188492079324,-1.9214176787396697
1295,1295,1.8993056,-1.2090188492074958,-1.5309749416447955
1296,1296,1.9,-1.1190188492073505,-1.0953062741778035
1297,1297,1.9006944,-1.0290188492072048,-0.6192528227972613
1298,1298,1.9013889,-0.9690188492058952,-0.10465537381767043
1299,1299,1.9020833,-1.0190188492088057,0.44809513638645715
1300,1300,1.9027778,-1.2590188492067682,1.027625718619341
1301,1301,1.9034722,-1.0590188492060406,1.6335192660383278
1302,1302,1.9041667,-1.42901884920866,2.2726807306241934
1303,1303,1.9048611,-1.4590188492074958,2.951753839867878
1304,1304,1.9055556,-1.999018849208369,3.6434186357862437
1305,1305,1.90625,-2.4390188492070592,4.347470526542543
1306,1306,1.9069444,-1.879018849209388,5.061637273241259
1307,1307,1.9076389,-1.359018849208951,5.768411342869121
1308,1308,1.9083333,-1.2690188492088057,6.479890874681864
1309,1309,1.9090278,-0.7290188492079324,7.180434182004803
1310,1310,1.9097222,-1.549018849207641,7.862051048751506
1311,1311,1.9104167,-1.859018849208951,8.513517315258119
1312,1312,1.9111111,-1.299018849207641,9.148048557755121
1313,1313,1.9118056,-1.249018849208369,9.76471686507802
1314,1314,1.9125,-1.2390188492063317,10.370770796650634
1315,1315,1.9131944,-1.2790188492072048,10.96412190709483
1316,1316,1.9138889,1.2209811507927952,11.563575448511363
1317,1317,1.9145833,3.870981150790613,12.161813683805525
1318,1318,1.9152778,6.490981150793232,12.76172085667469
1319,1319,1.9159722,8.56098115079294,13.370814434105665
1320,1320,1.9166667,10.600981150793814,13.979425028343387
1321,1321,1.9173611,12.650981150793086,14.581185022341
1322,1322,1.9180556,14.370981150790612,15.16804348572637
1323,1323,1.91875,17.030981150794105,15.732559242028879
1324,1324,1.9194444,19.93098115079192,16.259728329663968
1325,1325,1.9201389,22.32098115079134,16.76675341970001
1326,1326,1.9208333,24.290981150792504,17.239949668199426
1327,1327,1.9215278,26.090981150791777,17.671738803853692
1328,1328,1.9222222,27.75098115079163,18.067039254033773
1329,1329,1.9229167,28.090981150791777,18.421287003133397
1330,1330,1.9236111,28.970981150792795,18.7241051003723
1331,1331,1.9243056,28.37098115079061,18.997277939507935
1332,1332,1.925,27.91098115079149,19.238427669399872
1333,1333,1.9256944,27.270981150792068,19.454882261236595
1334,1334,1.9263889,27.980981150791195,19.64745050853554
1335,1335,1.9270833,27.56098115079294,19.814191955114197
1336,1336,1.9277778,27.44098115079396,19.96028577264123
1337,1337,1.9284722,27.45098115079236,20.078432861476795
1338,1338,1.9291667,27.400981150793086,20.16999153494621
1339,1339,1.9298611,27.93098115079192,20.237939103973847
1340,1340,1.9305556,28.020981150792068,20.279272327263126
1341,1341,1.93125,28.080981150793377,20.28040579064851
1342,1342,1.9319444,28.46098115079076,20.24525245931592
1343,1343,1.9326389,28.82098115079134,20.174413803853714
1344,1344,1.9333333,28.71098115079076,20.068762723421514
1345,1345,1.9340278,28.050981150790903,19.917816324862088
1346,1346,1.9347222,27.70098115079236,19.72886644491013
1347,1347,1.9354167,26.240981150793232,19.500777549351874
1348,1348,1.9361111,24.490981150793232,19.23282724923186
1349,1349,1.9368056,22.46098115079076,18.92037145691493
1350,1350,1.9375,20.860981150792213,18.5609895241418
1351,1351,1.9381944,19.220981150792795,18.162780820660437
1352,1352,1.9388889,17.300981150790903,17.720948197611204
1353,1353,1.9395833,14.530981150794103,17.24229144491013
1354,1354,1.9402778,13.360981150792211,16.72285534046836
1355,1355,1.9409722,11.510981150793668,16.16471623482613
1356,1356,1.9416667,10.620981150790612,15.57873427204099
1357,1357,1.9423611,10.120981150790612,14.971886943109382
1358,1358,1.9430556,9.330981150793376,14.340022177203005
1359,1359,1.94375,9.07098115079134,13.685596817058949
1360,1360,1.9444444,9.20098115079236,12.982117945510307
1361,1361,1.9451389,9.900981150793086,12.241394476122537
1362,1362,1.9458333,9.840981150791777,11.468230070360237
1363,1363,1.9465278,9.350981150793814,10.6597256585955
1364,1364,1.9472222,9.45098115079236,9.814858461716772
1365,1365,1.9479167,8.81098115079294,8.936925328463467
1366,1366,1.9486111,7.580981150793377,8.067780970720364
1367,1367,1.9493056,6.6209811507906124,7.212774067959212
1368,1368,1.95,5.200981150792359,6.383400538547448
1369,1369,1.9506944,3.520981150792068,5.56881962618247
1370,1370,1.9513889,1.7309811507911943,4.775388893889539
1371,1371,1.9520833,0.07098115079134,4.006511913097245
1372,1372,1.9527778,-0.9590188492074958,3.2653258386674326
1373,1373,1.9534722,-1.7390188492063317,2.572058431704661
1374,1374,1.9541667,-1.749018849208369,1.9331231075749906
1375,1375,1.9548611,-2.709018849207496,1.3505460967706344
1376,1376,1.9555556,-3.0990188492069137,0.8183820211403571
1377,1377,1.95625,-3.0490188492076413,0.3366219671187464
1378,1378,1.9569444,-3.0490188492076413,-0.0884367063506421
1379,1379,1.9576389,-2.829018849206477,-0.475683525078161
1380,1380,1.9583333,-2.289018849209242,-0.8166152177552454
1381,1381,1.9590278,-2.1890188492070592,-1.1368363161946642
1382,1382,1.9597222,-2.1590188492082234,-1.4395714302403053
1383,1383,1.9604167,-2.329018849206477,-1.732262846806957
1384,1384,1.9611111,-2.5990188492069137,-1.9919234410446645
1385,1385,1.9618056,-3.069018849208078,-2.235647540684504
1386,1386,1.9625,-3.949018849209097,-2.4585747915848093
1387,1387,1.9631944,-4.539018849209242,-2.660773951248683
1388,1388,1.9638889,-5.0190188492088055,-2.8406832249581497
1389,1389,1.9645833,-5.1990188492090965,-2.986595920036154
1390,1390,1.9652778,-5.239018849206332,-3.102878302989321
1391,1391,1.9659722,-5.289018849209242,-3.186895139723968
1392,1392,1.9666667,-5.559018849206041,-3.2343218203962536
1393,1393,1.9673611,-5.6990188492090965,-3.2426963402041755
1394,1394,1.9680556,-5.649018849206186,-3.222520229760037
1395,1395,1.96875,-5.529018849207205,-3.181538236962938
1396,1396,1.9694444,-5.319018849208078,-3.119064497467153
1397,1397,1.9701389,-4.989018849206332,-3.04877467153674
1398,1398,1.9708333,-4.589018849208514,-2.973432474657949
1399,1399,1.9715278,-3.92901884920866,-2.900711196146574
1400,1400,1.9722222,-3.239018849206332,-2.824571850408287
1401,1401,1.9729167,-2.579018849206477,-2.7487909080313133
1402,1402,1.9736111,-2.1190188492073503,-2.6808906979472975
1403,1403,1.9743056,-1.749018849208369,-2.632007624717997
1404,1404,1.975,-1.6290188492093876,-2.5721795034695023
1405,1405,1.9756944,-1.5890188492085144,-2.5201672585715325
1406,1406,1.9763889,-1.249018849208369,-2.4636375166747686
1407,1407,1.9770833,-1.3490188492069135,-2.396393789183802
1408,1408,1.9777778,-1.5890188492085144,-2.322527822797232
1409,1409,1.9784722,-1.5190188492088057,-2.23950363312137
1410,1410,1.9791667,-1.0290188492072048,-2.141469269375852
1411,1411,1.9798611,-0.8390188492085144,-2.020566358211378
1412,1412,1.9805556,-0.039018849209242,-1.8874485010684976
1413,1413,1.98125,0.5409811507925042,-1.7515589452461484
1414,1414,1.9819444,1.210981150790758,-1.6037702297599332
1415,1415,1.9826389,1.6609811507914856,-1.455037396626682
1416,1416,1.9833333,2.020981150792068,-1.3136568744177886
1417,1417,1.9840278,2.4709811507927952,-1.1725863161944898
1418,1418,1.9847222,2.4109811507914856,-1.0420627567707295
1419,1419,1.9854167,2.780981150794105,-0.9226146475270118
1420,1420,1.9861111,2.9409811507939594,-0.8234137471668739
1421,1421,1.9868056,3.1209811507906124,-0.7496077447659192
1422,1422,1.9875,2.9709811507927952,-0.6921603558103465
1423,1423,1.9881944,2.6309811507926497,-0.651538116914757
1424,1424,1.9888889,2.3809811507926497,-0.6165078047898851
1425,1425,1.9895833,1.7409811507932318,-0.6003738912244266
1426,1426,1.9902778,1.280981150794105,-0.5940820244777099
1427,1427,1.9909722,0.8409811507917766,-0.5942101757381856
1428,1428,1.9916667,0.000981150791631,-0.6012494914644807
1429,1429,1.9923611,-0.8290188492064772,-0.6157919284392247
1430,1430,1.9930556,-1.649018849206186,-0.6289456499278278
1431,1431,1.99375,-2.239018849206332,-0.6478895875028251
1432,1432,1.9944444,-2.509018849206768,-0.670206304189517
1433,1433,1.9951389,-2.469018849205895,-0.6987880568905667
1434,1434,1.9958333,-2.5490188492076413,-0.7309793834211434
1435,1435,1.9965278,-2.5490188492076413,-0.7705831049097642
1436,1436,1.9972222,-2.539018849209242,-0.8264474506480677
1437,1437,1.9979167,-2.329018849206477,-0.8968735310802555
1438,1438,1.9986111,-2.209018849207496,-0.9810062141534959
1439,1439,1.9993056,-2.1990188492090965,-1.0748442993876086
1440,1440,2.0,-2.249018849208369,-1.182170139723741
1441,1441,2.0006944,-2.4490188492090965,-1.305480823997472
1442,1442,2.0013889,-2.5490188492076413,-1.4446126667345607
1443,1443,2.0020833,-2.749018849208369,-1.5874021325209253
1444,1444,2.0027778,-2.649018849206186,-1.7258697195557333
1445,1445,2.0034722,-2.5490188492076413,-1.8542203798198131
1446,1446,2.0041667,-2.149018849206186,-1.9782141073108432
1447,1447,2.0048611,-1.9490188492090963,-2.1123606259182566
1448,1448,2.0055556,-1.9490188492090963,-2.260143999267589
1449,1449,2.00625,-1.8490188492069135,-2.4213596055100965
1450,1450,2.0069444,-1.8490188492069135,-2.585616418235175
1451,1451,2.0076389,-1.749018849208369,-2.74132197045605
1452,1452,2.0083333,-1.549018849207641,-2.884918939243541
1453,1453,2.0090278,-1.649018849206186,-3.019122720756152
1454,1454,2.0097222,-2.3490188492069137,-3.1434301637333877
1455,1455,2.0104167,-2.649018849206186,-3.2625940893036276
1456,1456,2.0111111,-2.9490188492090965,-3.3723302837814595
1457,1457,2.0118056,-3.3490188492069137,-3.4881072945857574
1458,1458,2.0125,-3.8490188492069137,-3.610447690744253
1459,1459,2.0131944,-4.049018849207641,-3.740282354609838
1460,1460,2.0138889,-4.249018849208369,-3.867196640324124
1461,1461,2.0145833,-4.349018849206914,-3.988938146926811
1462,1462,2.0152778,-4.4490188492090965,-4.091376232160938
1463,1463,2.0159722,-4.349018849206914,-4.178670139723981
1464,1464,2.0166667,-4.249018849208369,-4.251672000468292
1465,1465,2.0173611,-4.149018849206186,-4.318515848007356
1466,1466,2.0180556,-4.149018849206186,-4.383585145726459
1467,1467,2.01875,-4.4490188492090965,-4.445264737563211
1468,1468,2.0194444,-4.649018849206186,-4.508268098907766
1469,1469,2.0201389,-5.249018849208369,-4.566277432641242
1470,1470,2.0208333,-5.549018849207641,-4.620852852809305
1471,1471,2.0215278,-5.549018849207641,-4.661700962053029
1472,1472,2.0222222,-5.649018849206186,-4.689193579099828
1473,1473,2.0229167,-5.549018849207641,-4.715277492665265
1474,1474,2.0236111,-5.4490188492090965,-4.741186286182657
1475,1475,2.0243056,-5.4490188492090965,-4.7724582849821875
1476,1476,2.025,-5.549018849207641,-4.80626803888372
1477,1477,2.0256944,-5.4490188492090965,-4.839221310192272
1478,1478,2.0263889,-5.349018849206914,-4.8719876667349205
1479,1479,2.0270833,-4.9490188492090965,-4.897145649928171
1480,1480,2.0277778,-4.749018849208369,-4.902460175738477
1481,1481,2.0284722,-4.4490188492090965,-4.887954683541605
1482,1482,2.0291667,-4.349018849206914,-4.863270049688035
1483,1483,2.0298611,-4.249018849208369,-4.835081754369882
1484,1484,2.0305556,-4.4490188492090965,-4.812471610312279
1485,1485,2.03125,-4.649018849206186,-4.79653313492212
1486,1486,2.0319444,-4.749018849208369,-4.7833553738177255
1487,1487,2.0326389,-4.749018849208369,-4.7620493714167305
1488,1488,2.0333333,-4.749018849208369,-4.738150751968943
1489,1489,2.0340278,-4.749018849208369,-4.714344779579995
1490,1490,2.0347222,-4.349018849206914,-4.689699221356717
1491,1491,2.0354167,-3.749018849208369,-4.659242438643661
1492,1492,2.0361111,-3.3490188492069137,-4.620739737563222
1493,1493,2.0368056,-3.649018849206186,-4.575100481860944
1494,1494,2.0375,-4.349018849206914,-4.512939617515208
1495,1495,2.0381944,-5.4490188492090965,-4.443986436242675
1496,1496,2.0388889,-6.149018849206186,-4.3637694494479256
1497,1497,2.0395833,-5.749018849208369,-4.272375691944938
1498,1498,2.0402778,-4.9490188492090965,-4.174750842005005
1499,1499,2.0409722,-3.749018849208369,-4.072675511872954
1500,1500,2.0416667,-3.0490188492076413,-3.9720506619329528
1501,1501,2.0423611,-3.0490188492076413,-3.873900601908934
1502,1502,2.0430556,-3.4490188492090965,-3.778805463853695
1503,1503,2.04375,-3.749018849208369,-3.6889309140337487
1504,1504,2.0444444,-4.349018849206914,-3.604655103709598
1505,1505,2.0451389,-4.749018849208369,-3.52096542783921
1506,1506,2.0458333,-5.149018849206186,-3.4314258119929173
1507,1507,2.0465278,-4.9490188492090965,-3.3390473606123625
1508,1508,2.0472222,-4.849018849206914,-3.2469822345619304
1509,1509,2.0479167,-4.349018849206914,-3.152220529880044
1510,1510,2.0486111,-4.049018849207641,-3.0531638071909972
1511,1511,2.0493056,-4.149018849206186,-2.9554750316807987
1512,1512,2.05,-4.549018849207641,-2.8627784530493416
1513,1513,2.0506944,-4.849018849206914,-2.776665607911252
1514,1514,2.0513889,-4.9490188492090965,-2.6925689692557877
1515,1515,2.0520833,-4.649018849206186,-2.6106385971069064
1516,1516,2.0527778,-4.049018849207641,-2.529736136122487
1517,1517,2.0534722,-3.3490188492069137,-2.4523114662545464
1518,1518,2.0541667,-2.749018849208369,-2.385231934441773
1519,1519,2.0548611,-2.0490188492076413,-2.3423471805402434
1520,1520,2.0555556,-1.3490188492069135,-2.3163627867827365
1521,1521,2.05625,-1.249018849208369,-2.3041256919448068
1522,1522,2.0569444,-1.4490188492090963,-2.3153270724970003
1523,1523,2.0576389,-1.049018849207641,-2.3499258119927693
1524,1524,2.0583333,-0.4490188492090965,-2.407460625918346
1525,1525,2.0590278,0.1509811507930862,-2.4775179488475274
1526,1526,2.0597222,0.7509811507916311,-2.560884995666245
1527,1527,2.0604167,1.1509811507930865,-2.6509345154741704
1528,1528,2.0611111,1.1509811507930865,-2.744198320996385
1529,1529,2.0618056,0.5509811507909035,-2.828499341404562
1530,1530,2.0625,-1.049018849207641,-2.9140839752581402
1531,1531,2.0631944,-2.649018849206186,-2.997457024477875
1532,1532,2.0638889,-3.4490188492090965,-3.08412329098445
1533,1533,2.0645833,-3.5490188492076413,-3.169305163733565
1534,1534,2.0652778,-3.149018849206186,-3.259104683541515
1535,1535,2.0659722,-2.5490188492076413,-3.3523474806603684
1536,1536,2.0666667,-2.149018849206186,-3.445009245366242
1537,1537,2.0673611,-2.249018849208369,-3.534636196146581
1538,1538,2.0680556,-2.0490188492076413,-3.62889790082846
1539,1539,2.06875,-1.749018849208369,-3.723304863613572
1540,1540,2.0694444,-1.549018849207641,-3.8089321145139396
1541,1541,2.0701389,-1.8490188492069135,-3.8782571445259615
1542,1542,2.0708333,-2.249018849208369,-3.9330275526892344
1543,1543,2.0715278,-2.749018849208369,-3.9747289332414484
1544,1544,2.0722222,-3.649018849206186,-4.02215270274926
1545,1545,2.0729167,-3.949018849209097,-4.087931214153865
1546,1546,2.0736111,-4.249018849208369,-4.187943819195846
1547,1547,2.0743056,-4.749018849208369,-4.305836976458747
1548,1548,2.075,-5.149018849206186,-4.435936616314712
1549,1549,2.0756944,-5.349018849206914,-4.56740090202899
1550,1550,2.0763889,-5.249018849208369,-4.708829473457566
1551,1551,2.0770833,-4.9490188492090965,-4.859457924838111
1552,1552,2.0777778,-4.4490188492090965,-5.018619989664081
1553,1553,2.0784722,-4.049018849207641,-5.183270649928201
1554,1554,2.0791667,-4.249018849208369,-5.350983134922186
1555,1555,2.0798611,-4.4490188492090965,-5.516939917635311
1556,1556,2.0805556,-5.149018849206186,-5.678050061692927
1557,1557,2.08125,-5.849018849206914,-5.832189917635347
1558,1558,2.0819444,-6.549018849207641,-5.976770649928249
1559,1559,2.0826389,-7.249018849208369,-6.110458825198345
1560,1560,2.0833333,-8.149018849206186,-6.23317341103268
1561,1561,2.0840278,-8.649018849206186,-6.357121490264368
1562,1562,2.0847222,-8.949018849209097,-6.482948320996657
1563,1563,2.0854167,-8.949018849209097,-6.610172810792538
1564,1564,2.0861111,-9.249018849208367,-6.745143098907793
1565,1565,2.0868056,-9.54901884920764,-6.874171610312332
1566,1566,2.0875,-10.04901884920764,-6.995264647527234
1567,1567,2.0881944,-10.749018849208367,-7.101677912833341
1568,1568,2.0888889,-10.949018849209097,-7.198646100108275
1569,1569,2.0895833,-10.649018849206186,-7.282223831200715
1570,1570,2.0902778,-10.54901884920764,-7.350015247767337
1571,1571,2.0909722,-10.349018849206914,-7.410630193745708
1572,1572,2.0916667,-9.54901884920764,-7.47026374716711
1573,1573,2.0923611,-8.449018849209097,-7.521222330600466
1574,1574,2.0930556,-7.249018849208369,-7.565332474658077
1575,1575,2.09375,-6.749018849208369,-7.5923997015488
1576,1576,2.0944444,-6.249018849208369,-7.605941118115428
1577,1577,2.0951389,-5.9490188492090965,-7.609305763973777
1578,1578,2.0958333,-5.849018849206914,-7.604857384622005
1579,1579,2.0965278,-6.249018849208369,-7.601863086902946
1580,1580,2.0972222,-6.149018849206186,-7.613958525078232
1581,1581,2.0979167,-6.149018849206186,-7.650839077299065
1582,1582,2.0986111,-5.9490188492090965,-7.694626892425118
1583,1583,2.0993056,-6.049018849207641,-7.748556064093805
1584,1584,2.1,-6.049018849207641,-7.796663206950918
1585,1585,2.1006944,-6.149018849206186,-7.84482317093649
